"GA_Id","Name","YE_Id","Filename","FileToRun","FilenameIndex","ScrnshotFilename","MU_Id","GE_Id","PU_Id","DI_Id","CR_Id","SidFilename","DateLastPlayed","TimesPlayed","CCode","HighScore","FA","SA","Fav","PR_Id","LA_Id","Extras","Classic","Rating","V_PalNTSC","V_Length","V_Trainers","PlayersFrom","PlayersTo","PlayersSim","Adult","MemoText","Prequel","Sequel","Related","Control","CRC","Filesize","Version","Gemus","V_LengthType","Comment","V_Comment","V_LoadingScreen","V_HighScoreSaver","V_IncludedDocs","V_TrueDriveEmu","AR_Id","DE_Id","LI_Id","RA_Id","WebLink_Name","WebLink_URL","V_WebLink_Name","V_WebLink_URL","V_TitleScreen","V_Playable","V_Original","CloneOf","ReviewRating"
"3000","Future Shock [Preview]","33","f2\FUTURES-_03000_01.zip","","0","F\Future_Shock_Preview.png","319","2","883","8","29","MUSICIANS\A\A-Man\Thrillin_Killer.sid","","0","4","","0","0","0","1","2","0","0","0","3","173","0","1","1","0","0","","0","0","0","0","","0","1","","0","","","0","0","0","0","1","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3000","","","2","2","2","0","-1"
"3001","Future World [Preview]","35","f2\FUTUREW-_03001_01.zip","","0","F\Future_World_[Preview].png","1616","104","3295","8","123","MUSICIANS\D\Decoder\Essential_edit.sid","","0","4","","0","0","0","4787","2","0","0","0","3","611","0","1","1","0","0","","0","0","0","0","","0","1","","0","64'er 1996/01","","1","0","0","0","1239","98","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3001","","","2","2","2","0","-1"
"3002","Future Bike Simulator","30","f2\FUTUREBI_03002_01.zip","","0","F\Future_Bike_Simulator.png","111","10","176","8","2369","MUSICIANS\J\Japmaster\Futurebike.sid","","0","4","","0","0","0","579","2","1","0","0","3","252","6","1","1","0","0","","0","0","0","0","","0","1","","0","","","1","0","0","0","415","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3002","","","2","2","2","0","-1"
"3004","Futuro Prossimo","2","f2\FUTUROPR_03004_02.zip","","0","F\Futuro_Prossimo.png","39","153","626","8","1670","","","0","4","","0","0","0","2965","5","0","0","0","3","18","3","1","2","1","0","","0","0","0","0","","0","2","","0","","","0","0","0","0","2817","1059","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3004","","","2","2","2","5197","-1"
"3005","Fuzzball [Preview]","32","f2\FUZZBAL-_03005_02.zip","","1","F\Fuzzball_[Preview].png","92","13","3161","8","2051","MUSICIANS\T\Tel_Jeroen\Fuzzball_preview.sid","","0","4","","0","0","0","32","2","1","0","0","3","206","1","1","1","0","0","","0","0","0","0","","0","2","","0","Commodore Format 1992/09 (Issue #24), GO64! 2000/09","2 versions","0","0","0","0","1873","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3005","","","2","2","2","0","-1"
"3006","Fuzzy Fisherman II","35","f2\FUZZYFI2_03006_01.zip","","0","F\Fuzzy_Fisherman_II.png","38","2","705","8","7","","","0","4","","0","0","0","227","2","0","0","0","3","130","0","1","2","1","0","","15495","0","0","0","","0","1","","0","","","0","0","0","0","1","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3006","","","2","2","2","0","-1"
"3007","G-Force","24","g1\G-FORCE2_03007_02.zip","","0","G\G-Force_v2.png","4513","5","396","8","1665","MUSICIANS\H\Hall_Jeremy\G-Force.sid","","0","4","","0","0","0","1","2","0","0","0","3","60","3","1","2","0","0","","0","0","0","0","","0","2","","0","","","0","0","0","0","1","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3007","","","2","2","2","0","-1"
"3008","G-Loc R360","32","g1\GLOCR360_03008_01.zip","","0","G\G-Loc_R360.png","106","102","279","8","862","MUSICIANS\C\Crossley_Neil\G-Loc_R360.sid","","0","4","","0","0","0","1018","2","1","0","0","3","219","3","1","1","0","0","","0","0","0","0","","0","1","","0","","","1","0","0","0","1414","344","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3008","","","2","2","2","0","-1"
"3009","Galactic Attack","24","g1\GALACATT_03009_01.zip","","0","G\Galactic_Attack.png","39","1","107","8","7","","","0","4","","0","0","0","1","2","1","0","0","3","32","0","1","1","0","0","","0","0","0","0","","0","1","","0","game of the 'Cassette 50' collection / Digital Marketing PD #229, Digital Marketing PD #234","","0","0","0","0","1","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3009","","","2","2","2","0","-1"
"3010","Galactic Chaos","33","g1\GALCHAOS_03010_02.zip","","0","G\Galactic_Chaos.png","134","5","2005","8","2143","MUSICIANS\S\Schutten_Martijn\Galactic_Chaos.sid","","0","4","","0","0","0","1950","2","0","0","0","3","77","7","1","2","1","0","","0","0","0","0","","0","2","","0","","","0","0","0","0","320","320","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3010","","","2","2","2","0","-1"
"3011","Galactic Dogfight","24","g1\GALACDOG_03011_02.zip","","0","G\Galactic_Dogfight.png","39","62","107","8","59","","","0","4","","0","0","0","1","2","1","0","0","3","15","0","2","2","1","0","","0","0","0","0","","0","2","","0","game of the 'Cassette 50' collection","","0","0","0","0","1","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3011","","","2","2","2","0","-1"
"3012","Galactic Empire","23","g1\GALACTE1_03012_02.zip","","0","G\Galactic_Empire_v1.png","39","18","151","8","7","","","0","4","","0","0","0","3643","3","0","0","0","3","49","0","1","9","0","0","","0","0","0","0","","0","2","","0","Courbois Software #6415","","0","0","1","0","4822","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3012","","","2","2","2","0","-1"
"3013","Galactic Games","27","g1\GALGAME0_03013_01.zip","GALGAME0.D64","0","G\Galactic_Games.png","38","74","47","8","1713","","","0","4","","0","0","0","1","2","1","0","0","3","2","0","1","2","1","0","Contains following events: -------------------------- 100m Slither, Space Hockey, Psychic Judo, Head Throwing, Metamorph Marathon","0","0","9833","0","","0","1","","1","disk version","levelpacked version also included on 2nd disk","0","0","1","1","1481","663","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3013","","","2","2","2","0","-1"
"3015","Galactic Gardener","24","g1\GALACGAR_03015_02.zip","","0","G\Galactic_Gardener.png","5372","2","54","8","4","GAMES\G-L\Galactic_Gardener.sid","","0","4","","0","0","0","9396","2","1","0","0","3","62","5","1","1","0","0","Original version protection note: --------------------------------- colour codes to bypass protection are included in zip of original tape version","0","0","0","0","","0","2","","0","","","0","0","1","0","3002","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3015","","","2","2","2","0","-1"
"3016","Galactic Meteors","23","g1\GALACMET_03016_01.zip","","0","G\Galactic_Meteors.png","367","5","145","8","7","MUSICIANS\G\Gehrmann_Holger\Galactic_Meteors.sid","","0","4","","0","0","0","375","2","0","0","0","3","22","0","1","1","0","0","don't replace it with a senseless trained version","0","0","0","0","","0","1","","0","Courbois Software #6413","","0","0","0","0","308","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3016","","","2","2","2","0","-1"
"3017","Galactic Muncher","25","g1\GALMUNCH_03017_01.zip","","0","G\Galactic_Muncher.png","3420","2","616","8","7","GAMES\G-L\Galactic_Muncher.sid","","0","4","","0","0","0","6883","2","0","0","0","3","176","0","1","1","0","0","","0","0","0","0","","0","1","","0","","","0","0","0","0","2208","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3017","","","2","2","2","0","-1"
"3018","Cosmic Cruiser - Galacto Honoris","24","c3\COSMICCR_03018_04.zip","","0","C\Cosmic_Cruiser_-_Galacto_Honoris.png","104","5","33","8","1944","MUSICIANS\G\Gray_Fred\Cosmic_Cruiser.sid","","0","4","","0","0","0","22","2","1","0","0","3","121","37","1","1","0","0","The crazy hack -------------- Press the following keys during game play to turn on/off the extra features:   1 = Level complete!   2 = Freeze timer   3 = Unfreeze timer   4 = Infinite lives ON   5 = Infinite lives OFF   6 = Invincibility ON*   7 = Invincibility OFF   8 = Teleport to base*2   9 = Initiate Enemy attack!   0 = Call an Alien!*3/*4   - = Stop Aliens exiting ship   + = Let Aliens exit ship   Q = Infinite Bullets ON   W = Infinite Bullets OFF   E = 'I feel sick!'   R = Sound Effect 1   T = Sound Effect 2   Y = Sound Effect 3   U = Sound Effect 4   I = Sound Effect 5   O = Sound Effect 6   P = Sound Effect 7   @ = Sound Effect   * = Title Tune - F7 to EXIT   A = Spaceman Colour   S = Border Colour   D = Alien Colour   F = Enemy Ship Colour   G = Massive Sprites!   H = Normal Sprites   J = White Space Station   K = Red Space Station   L = Cyan Space Station   : = Purple Space Station   ; = Blue Space Station    = = Yellow Space Station   Z = Normal Space Station  Notes ----- *1 You can't collect a floating man when invincibility is turned on. Turn is off using '7' to collect the floating man. *2 You can use this to get out of sticky situations, or when you have collected a crew member from the ship and want to teleport straight to safety :) *3 You're only allowed two on the screen at one time. *4 This will only work if you have the 'Let Aliens exit ship' selected","0","0","0","0","","0","4","","0","","","1","0","0","0","2889","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3018","","","2","2","2","0","-1"
"3019","Galactyforce","30","g1\GALACTYF_03019_01.zip","","0","G\Galactyforce.png","455","6","209","8","70","MUSICIANS\L\Link\Galactyforce.sid","","0","4","","0","0","0","2405","2","0","0","0","3","239","1","1","1","0","0","","0","0","0","0","","0","1","","0","Magic Disk 64  1990/09","","1","0","0","0","985","313","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3019","","","2","2","2","0","-1"
"3020","Galaga","23","g1\GALAGA1_03020_02.zip","","0","G\Galaga_v1.png","39","9","303","8","7","","","0","4","","0","0","0","127","2","1","0","0","3","82","0","1","2","0","0","","0","3028","0","0","","0","2","","0","Courbois Software #6414","2 versions (2nd includes unofficial loading screen)","1","0","0","0","1036","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3020","","","2","2","2","0","-1"
"3062","Gangbusters","22","g1\GANGBUST_03062_01.zip","","0","G\Gangbusters.png","39","19","304","8","7","","","0","4","","0","0","0","1","2","0","0","0","3","89","0","2","6","0","0","","0","0","0","0","","0","1","","0","","","0","0","0","0","1","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3062","","","2","2","2","0","-1"
"3063","Gangster","35","g1\GANGSTR2_03063_01.zip","","0","G\Gangster_v2.png","464","172","313","8","268","MUSICIANS\L\Legg_Stephen\Gangster.sid","","0","4","","0","0","0","8871","2","0","0","0","3","157","3","1","1","0","0","","0","0","16451","0","","0","1","","0","Joystick version","","0","0","0","0","1236","376","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3063","","","2","2","2","0","-1"
"3064","Ganymede","2","g1\GANYMEDE_03064_01.zip","","0","G\Ganymede.png","39","19","37","8","7","","","0","4","","0","0","0","1","2","0","0","0","3","41","0","1","1","0","0","","0","0","0","0","","0","1","","0","","2 versions - see screenshots","0","0","0","0","1","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3064","","","2","2","2","0","-1"
"3065","Gap Man","28","g1\GAPMAN_03065_02.zip","","0","G\Gap_Man.png","39","11","1889","8","7","","","0","4","","0","0","0","2635","2","0","0","0","3","154","0","1","1","0","0","","0","0","0","0","","0","2","","0","","","0","0","0","0","5488","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3065","","","2","2","2","0","-1"
"3066","Gaplus","28","g1\GAPLUS_03066_02.zip","","0","G\Gaplus.png","92","9","32","8","3","MUSICIANS\T\Tel_Jeroen\Gaplus.sid","","0","4","","0","0","0","1009","2","1","0","0","3","172","7","1","1","0","0","","0","0","0","0","","0","2","","0","","","1","1","1","0","344","175","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3066","","","2","2","2","0","-1"
"3067","Garbage","24","g1\GARBAGE_03067_01.zip","","0","G\Garbage.png","39","45","1998","8","59","","","0","4","","0","0","0","2111","2","0","0","0","3","73","0","1","4","0","0","","0","0","0","1","","0","1","","0","","","0","0","1","0","3263","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3067","","","2","2","2","0","-1"
"3068","Garfield - Big, Fat, Hairy Deal","28","g1\GARFIEL1_03068_03.zip","","0","G\Garfield_-_Big_Fat_Hairy_Deal.png","185","12","164","8","2328","MUSICIANS\B\Baldwin_Neil\Garfield.sid","","0","4","","0","0","0","1","2","1","0","0","3","251","2","1","1","0","0","","0","3069","0","0","","0","3","","0","","2 versions (full version / early preview)","1","0","1","0","1","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3068","","","2","2","2","0","-1"
"3069","Garfield - Winter's Tail","29","g1\GARFIEL2_03069_02.zip","","0","G\Garfield_-_Winter's_Tail.png","162","171","164","8","1910","MUSICIANS\L\Lowe_Dave\Garfields_Winter_Tail.sid","","0","4","","0","0","0","2143","2","1","0","0","1","346","1","1","1","0","0","","3068","0","0","0","","0","2","","0","","includes CPC loading screen","1","0","0","0","55","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3069","","","2","2","2","0","-1"
"3070","Garrison","28","g1\GARRISON_03070_02.zip","","0","G\Garrison.png","189","16","80","8","4","MUSICIANS\V\Vaca_Ramiro\Garrison.sid","","0","4","","0","0","0","3811","2","1","0","0","3","300","11","1","2","1","0","","0","0","0","0","","0","2","","0","","","1","0","1","0","1334","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3070","","","2","2","2","0","-1"
"3071","Garten Eden","24","g1\GARTENED_03071_01.zip","","0","G\Garten_Eden.png","39","150","1883","8","7","","","0","4","","0","0","0","1094","3","1","0","0","3","29","0","1","1","0","0","","0","0","0","0","","0","1","","0","Happy Computer 1984/07","","0","0","0","0","5059","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3071","","","2","2","2","0","-1"
"3072","Garry Kitchen's GameMaker","25","g1\GAMEMAK0_03072_03.zip","GAMEMAK0.D64","0","G\Gary_Kitchen's_Gamemaker.png","5335","168","47","8","7","MUSICIANS\D\DeMeo_Alex\Garry_Kitchens_Gamemaker_Title_Program.sid","","0","4","","0","0","0","1888","2","1","0","0","1","4","0","1","1","0","0","","0","0","19910","1","","0","3","vtde=yes ","1","","","0","0","0","0","1","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3072","","","2","2","2","0","-1"
"3073","Gary Lineker's Hot Shot","29","g1\GLHOTSHT_03073_01.zip","","0","G\Gary_Lineker's_Hot_Shot.png","40","32","36","8","87","MUSICIANS\D\Daglish_Ben\Gary_Linekers_Hot_Shot.sid","","0","4","","0","0","0","2035","2","1","0","0","3","124","0","1","2","1","0","","0","0","15248","0","","0","1","","0","","","0","0","0","0","1583","726","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3073","","","2","2","2","0","-1"
"3074","Gary Lineker's Super Skills","28","g1\GLSSKILL_03074_01.zip","","0","G\Gary_Lineker's_Super_Skills.png","40","32","36","8","6","MUSICIANS\D\Daglish_Ben\Gary_Linekers_Super_Skills.sid","","0","4","","0","0","0","2034","2","1","0","0","3","86","0","1","4","0","0","","0","0","0","0","","0","1","","0","","","1","0","0","0","1584","426","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3074","","","2","2","2","0","-1"
"3075","Gates of Dawn","25","g1\GATESOD1_03075_02.zip","","0","G\Gates_of_Dawn.png","38","92","64","8","352","GAMES\G-L\Gates_of_Dawn.sid","","0","4","","0","0","0","36","2","1","0","0","3","167","4","1","1","0","0","","0","3076","0","0","","0","2","","0","released in the US by Mastertronic","","0","0","0","0","1","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3075","","","2","2","2","0","-1"
"3076","Gates of Dawn Part II","26","g1\GATESOD2_03076_01.zip","","0","G\Gates_of_Dawn_Part_II.png","38","2","64","8","790","","","0","4","","0","0","0","1","2","0","0","0","3","228","0","1","1","0","0","","3075","0","0","0","","0","1","","0","","","0","0","0","0","1","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3076","","","2","2","2","0","-1"
"3077","Gateway to Apshai","23","g1\GATEWAPS_03077_03.zip","","0","G\Gateway_to_Apshai.png","39","91","50","8","392","","","0","4","","0","0","0","1","2","1","0","0","3","122","6","1","1","0","0","","0","7810","0","0","","0","3","","0","a.k.a. 'Gateway to Aphsai' on title screen of cartridge version","includes unofficial loading screen","1","0","1","0","1","345","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3077","","","2","2","2","0","-1"
"3078","Gateway to the Savage Frontier","31","g1\GATEWAY0_03078_01.zip","GATEWAY0.D64","0","G\Gateway_to_the_Savage_Frontier.png","190","90","236","8","407","GAMES\G-L\Gateway_to_the_Savage_Frontier.sid","","0","4","","0","0","0","2771","2","1","0","0","3","9","0","1","1","0","0","Original version protection note: --------------------------------- codes to bypass protection are included in zip of original disk version ","0","0","0","0","","0","1","","1","Forgotten Realms Vol. I","","1","0","1","0","1427","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3078","","","2","2","2","0","-1"
"3079","Gato","25","g1\GATO_03079_01.zip","","0","G\Gato.png","39","105","314","8","744","","","0","4","","0","0","0","2071","2","1","0","0","3","588","0","1","1","0","0","","0","0","0","0","","0","1","","0","","","1","0","0","0","2227","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3079","","","2","2","2","0","-1"
"3080","Gatwick Express","26","g1\GATWICK_03080_03.zip","","0","G\Gatwick_Express.png","39","149","2340","8","59","","","0","4","","0","0","0","1","2","1","0","0","1","40","0","1","1","0","0","","0","0","11828","2","","0","3","","0","","","0","0","0","0","1","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3080","","","2","2","2","0","-1"
"3081","Gauntlet","26","g1\GAUNTL1_03081_03.zip","","0","G\Gauntlet.png","40","16","46","8","2172","MUSICIANS\D\Daglish_Ben\Gauntlet.sid","","0","4","","0","0","0","8896","2","1","0","0","1","624","3","1","2","1","0","Identified differences towards European version - NTSC fixed obviously (no flicker on scroll),  - credits at the top are a little different (copyright, date, etc.) - exit door background graphic is different (big E instead of small EXIT)  The tape version credits 'Alex Thirlwall' as additional programmer. It needs to be checked if there are any gameplay differences between disk and tape version.","0","3082","0","1","","0","3","","0","released in the US by Mindscape","combined European and US version","1","0","1","0","1573","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3081","","","2","2","2","0","-1"
"3082","Gauntlet - The Deeper Dungeons","27","g1\GAUNTL1D_03082_02.zip","","0","G\Gauntlet_-_The_Deeper_Dungeons.png","40","16","46","8","2172","MUSICIANS\D\Daglish_Ben\Gauntlet.sid","","0","4","","0","0","0","8896","2","1","0","0","1","653","3","1","2","1","0","","3081","3083","0","1","","0","2","","0","","combined European and US version","1","0","1","0","1573","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3082","","","2","2","2","0","-1"
"3083","Gauntlet II","27","g1\GAUNTL2E_03083_01.zip","","0","G\Gauntlet_II_(Euro).png","40","16","46","8","203","MUSICIANS\D\Daglish_Ben\Gauntlet_II.sid","","0","4","","0","0","0","8894","2","1","0","0","3","515","2","1","2","1","0","","3082","3084","8995","1","","0","1","","0","European version","","1","0","1","0","1573","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3083","","","2","2","2","0","-1"
"3084","Gauntlet III - The Final Quest","31","g1\GAUNTL3A_03084_01.zip","GAUNTL3A.D64","0","G\Gauntlet_III.png","191","16","46","8","98","MUSICIANS\F\Follin_Tim\Gauntlet_III.sid","","0","4","","0","0","0","317","2","1","0","0","3","2","4","1","2","1","0","","3083","0","0","0","","0","1","","1","","","0","0","0","1","495","148","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3084","","","2","2","2","0","-1"
"3085","Gazza II","30","g1\GAZZA2_03085_02.zip","","0","G\Gazza_II.png","32","32","240","8","31","MUSICIANS\W\Whittaker_David\Gazza_2.sid","","0","4","","0","0","0","22","40","1","0","0","3","191","0","1","2","1","0","","3086","0","0","0","","0","2","","0","","","1","0","0","0","1440","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3085","","","2","2","2","0","-1"
"3086","Gazza's Super Soccer","29","g1\GAZZA1_03086_02.zip","","0","G\Gazza's_Super_Soccer.png","39","32","240","8","67","","","0","4","","0","0","0","7551","2","1","0","0","3","133","0","0","2","1","0","","0","3085","15732","0","","0","2","","0","","","1","0","1","0","183","853","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3086","","","2","2","2","0","-1"
"3087","GBA Championship Basketball - Two-on-Two","26","g1\GBABBALL_03087_01.zip","","0","G\GBA_Championship_Basketball.png","318","27","312","8","3","MUSICIANS\D\Dunbar_Tommy\GBA_Championship_Basketball-Two_on_Two.sid","","0","4","","0","0","0","252","2","1","0","0","1","282","0","1","2","1","0","","0","0","17613","1","","0","1","","0","disk version","","1","1","1","0","1574","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3087","","","2","2","2","0","-1"
"3088","Gedächtnis","25","g1\GEDAECHT_03088_01.zip","","0","G\Gedaechtnis.png","39","120","1882","8","7","","","0","4","","0","0","0","480","3","0","0","0","3","48","0","1","4","0","0","","0","0","0","0","","0","1","","0","64'er Sonderheft 1985/03","","0","0","0","0","4801","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3088","","","2","2","2","0","-1"
"3089","GeeBee Air Rally","27","g1\GEEBEE_03089_01.zip","","0","G\GeeBee_Air_Ralley.png","56","2","47","8","2","MUSICIANS\L\Lieblich_Russell\Gee_Bee_Air_Rally.sid","","0","4","","0","0","0","8911","2","1","0","0","3","377","0","1","1","0","0","","0","0","0","0","","0","1","","0","","","1","0","0","0","1716","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3089","","","2","2","2","0","-1"
"3090","Omega - Der Geheime Planet","27","o\OMEGA-D_03090_01.zip","","0","O\Omega_-_Der_Geheime_Planet.png","2063","89","331","8","374","GAMES\M-R\Omega-Planete_Invisible.sid","","0","4","","0","0","0","1777","3","1","0","0","3","482","0","1","1","0","0","Keyboard controls: ------------------ press 'L' to load main part","12428","0","5376","0","","0","1","","0","","","1","0","1","0","1","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3090","","","2","2","2","0","-1"
"3091","Geheimnis der Druiden, Das","30","g1\GEHEIMNI_03091_01.zip","","0","G\Das_Geheimnis_der_Druiden.png","39","93","1882","8","7","","","0","4","","0","0","0","3446","3","0","0","0","3","464","0","1","1","0","0","","0","0","0","2","","0","1","","0","64'er Sonderheft 60","","0","0","0","1","3610","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3091","","","2","2","2","0","-1"
"3092","Geheimnis der Pyramiden, Das","4","g1\GEHEIMPY_03092_02.zip","","0","G\Das_Geheimnis_der_Pyramiden.png","39","93","1889","8","7","","","0","4","","0","0","0","2416","3","0","0","0","3","653","0","1","1","0","0","","0","0","0","0","","0","2","","0","Digital Marketing PD #157","","1","0","0","0","1","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3092","","","2","2","2","0","-1"
"3093","Geisterfahrer","30","g1\GEISTERF_03093_01.zip","","0","G\Geisterfahrer.png","39","23","1882","8","7","","","0","4","","0","0","0","3447","3","0","0","0","3","5","0","1","1","0","0","","0","0","0","0","","0","1","","0","64'er 1990/11","","0","0","0","0","1986","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3093","","","2","2","2","0","-1"
"3094","Geisterhaus","24","g1\GEISTERH_03094_01.zip","","0","G\Geisterhaus.png","2516","2","3079","8","595","MUSICIANS\C\Crowther_Antony\Haunted_House.sid","","0","4","","0","0","0","2","3","1","0","0","3","30","0","1","1","0","0","","0","0","3434","0","","0","1","","0","","","0","0","0","0","37","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3094","","","2","2","2","0","-1"
"3095","Geld-Automat","29","g1\GELDAUTO_03095_01.zip","","0","G\Geld-Automat.png","38","43","1621","8","7","","","0","4","","0","0","0","1","3","1","0","0","3","48","0","1","1","0","0","","0","0","0","0","","0","1","","0","part of 'Glücksspiele-Pack'","","0","0","0","0","1","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3095","","","2","2","2","0","-1"
"3096","Gem'X","31","g1\GEMX_03096_02.zip","","0","G\Gem'x.png","60","57","419","8","1369","MUSICIANS\H\Huelsbeck_Chris\Gem_X.sid","","0","4","","0","0","0","1","2","1","0","0","3","297","5","1","1","0","0","","0","0","0","0","","0","2","","0","","","1","0","1","0","1","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3096","","","2","2","2","0","-1"
"3097","Gemini Wing","29","g1\GEMINI_03097_01.zip","","0","G\Gemini_Wing.png","73","7","254","8","3","MUSICIANS\L\Leitch_Barry\Gemini_Wing.sid","","0","4","","0","0","0","1908","2","1","0","0","3","312","8","1","1","0","0","","0","0","0","0","","0","1","","0","Commodore Force #01 (January 1993) - Reel Action #1","","1","1","1","0","789","267","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3097","","","2","2","2","0","-1"
"3098","Gems","32","g1\GEMS_03098_01.zip","","0","G\Gems.png","39","42","2442","8","7","","","0","4","","0","0","0","3448","2","0","0","0","3","124","0","1","1","0","0","","0","0","0","0","","0","1","","0","Loadstar #101, Game Star #1","includes fix from issue #115","0","0","1","0","1","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3098","","","2","2","2","0","-1"
"3099","Gemstone Warrior","24","g1\GEMSTONE_03099_01.zip","","0","G\Gemstone_Warrior.png","6286","91","236","8","7","GAMES\G-L\Gemstone_Warrior.sid","","0","4","","0","0","0","304","2","1","0","0","3","1","0","1","1","0","0","","0","9717","0","0","","0","1","vtde=yes ","1","","","1","0","0","0","1692","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3099","","","2","2","2","0","-1"
"3100","Genesia","35","g1\GENESIA_03100_01.zip","","0","G\Genesia.png","38","153","370","8","136","","","0","4","","0","0","0","2965","2","0","0","0","3","109","3","1","2","1","0","","0","0","0","0","","0","1","","0","","","0","0","0","0","1164","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3100","","","2","2","2","0","-1"
"3101","Genesis","23","g1\GENESIS_03101_02.zip","","0","G\Genesis.png","39","5","43","8","1515","","","0","4","","0","0","0","403","2","1","0","0","3","111","1","1","2","0","0","Original disk must be loaded with following commands: LOAD'*',8,1 RUN ","0","0","0","0","","0","2","","0","Next Game #02 (10/1984) / a.k.a. 'Spider' on Next Game","","1","0","0","0","1","511","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3101","","","2","2","2","0","-1"
"3102","Genloc","34","g1\GENLOC_03102_01.zip","","0","G\Genloc.png","232","13","1892","8","1283","MUSICIANS\D\Detert_Thomas\Genloc.sid","","0","4","","0","0","0","295","2","0","0","0","3","274","5","1","1","0","0","","0","0","0","0","","0","1","","0","64'er 1994/10, 64'er 1998/11","","0","1","0","0","56","11","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3102","","","2","2","2","0","-1"
"3103","Genocide [Preview]","35","g1\GENOCID-_03103_01.zip","","0","G\Genocide_[Preview].png","1572","6","883","8","30","MUSICIANS\E\Emil\Janosik.sid","","0","4","","0","0","0","1","2","0","0","0","3","67","0","1","1","0","0","","0","0","0","0","","0","1","","0","","","0","0","0","0","1","717","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3103","","","2","2","2","0","-1"
"3104","Geo-Matrix","32","g1\GEO-MATR_03104_01.zip","","0","G\Geo-Matrix.png","674","5","213","8","1654","GAMES\G-L\Geo-Matrix.sid","","0","4","","0","0","0","3450","2","0","0","0","3","115","2","1","1","0","0","don't replace it with the faulty 44 blocks version","0","0","0","0","","0","1","","0","","","0","0","0","0","1","1","1","1","www.gb64.com","http://www.gb64.com/game.php?id=3104","","","2","2","2","0","-1"
