file music-module	mirrors/amigascne/Parties/Symposium2000/MultiAlterMusic/blanquette_de_veau.xm	976.56K	Parties/Symposium2000/MultiAlterMusic/blanquette_de_veau.xm
file music-module	mirrors/amigascne/Parties/Symposium2000/MultiAlterMusic/chase.xm	1.12M	Parties/Symposium2000/MultiAlterMusic/chase.xm
file music-module	mirrors/amigascne/Parties/Symposium2000/MultiAlterMusic/I_ve a jazzy feeli.xm	1.01M	Parties/Symposium2000/MultiAlterMusic/I_ve a jazzy feeli.xm
file music-module	mirrors/amigascne/Parties/Symposium2000/MultiAlterMusic/Nine Millimeter.xm	811.37K	Parties/Symposium2000/MultiAlterMusic/Nine Millimeter.xm
file music-module	mirrors/amigascne/Parties/Symposium2000/MultiAlterMusic/robosq.xm	1.74M	Parties/Symposium2000/MultiAlterMusic/robosq.xm
file music-module	mirrors/amigascne/Parties/Symposium2000/MultiAlterMusic/shame.of.moqui.xm	1.52M	Parties/Symposium2000/MultiAlterMusic/shame.of.moqui.xm
file music-module	mirrors/amigascne/Parties/Symposium2000/MultiAlterMusic/time together.xm	1.45M	Parties/Symposium2000/MultiAlterMusic/time together.xm
file music-module	mirrors/amigascne/Parties/Symposium2000/MultiAlterMusic/_pondering.xm	946.26K	Parties/Symposium2000/MultiAlterMusic/_pondering.xm
file music-module	mirrors/amigascne/Parties/Symposium97/Mods/SCOUP2.XM	1.09M	Parties/Symposium97/Mods/SCOUP2.XM
file music-module	mirrors/amigascne/Parties/Symposium97/Mods/SCREAMER.XM	350.79K	Parties/Symposium97/Mods/SCREAMER.XM
file music-module	mirrors/amigascne/Parties/Symposium97/Mods/STA-HEAV.XM	643.18K	Parties/Symposium97/Mods/STA-HEAV.XM
file music-module	mirrors/amigascne/Parties/Symposium97/Mods/SUPERCOM.XM	336.85K	Parties/Symposium97/Mods/SUPERCOM.XM
file music-module	mirrors/amigascne/Parties/Symposium97/Mods/SUPERFLY.XM	798.27K	Parties/Symposium97/Mods/SUPERFLY.XM
file music-module	mirrors/amigascne/Parties/Symposium97/Mods/SunShine.xm	620.15K	Parties/Symposium97/Mods/SunShine.xm
file music-module	mirrors/amigascne/Parties/Symposium97/Mods/TF-XSTAT.XM	576.10K	Parties/Symposium97/Mods/TF-XSTAT.XM
file music-module	mirrors/amigascne/Parties/Symposium97/Multi/A Trip to Atlantis.XM	542.95K	Parties/Symposium97/Multi/A Trip to Atlantis.XM
file music-module	mirrors/amigascne/Parties/Symposium97/Multi/Above the skies.xm	322.35K	Parties/Symposium97/Multi/Above the skies.xm
